"cod_pais","pais","dato_pais_grado_3","dato_pais_grado_6","dato_grupo_grado_3","dato_grupo_grado_6","dato_region_grado_3","dato_region_grado_6","letra_magn","letra_ord","materia","nombre_categoria","descripcion_categoria","ej_3grado","ej_6grado","grupo","region"
"br","Brasil","","0.00","","12.00","","11.16","1.00","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","","4.00","","11.00","","7.41","1.00","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","","28.00","","18.00","","17.42","1.00","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Sistema solar ??? corpos celestes, tamanho relativo e dist??ncia da Terra (Lua, Sol, Planetas). Elementos astron??micos vis??veis.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","","12.00","","12.00","","12.78","1.00","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Seres vivos e as condi????es para a vida.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","25.00","16.67","14.00","13.00","8.75","9.26","1.00","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","Aspectos discursivos: (???) - utiliza????o de recursos coesivos oferecidos pelo sistema de pontua????o e pela introdu????o de conectivos mais adequados ?? linguagem escrita, express??es que marcam temporalidade e causalidade, substitui????es lexicais, manuten????o do tempo verbal, etc. (???) (4?? grado).","Utiliza????o de mecanismos discursivos e ling????sticos de coer??ncia e coes??o textuais, conforme o g??nero e os prop??sitos do texto, desenvolvendo diferentes crit??rios: de manuten????o da continuidade do tema e ordena????o de suas partes; de sele????o apropriada do l??xico em fun????o do eixo tem??tico; de manuten????o do paralelismo sint??tico e/ou sem??ntico; de sufici??ncia (economia) e relev??ncia dos t??picos e informa????es em rela????o ao tema e ao ponto de vista assumido; de avalia????o da orienta????o e for??a dos argumentos; de propriedade dos recursos ling????sticos (repeti????o, retomadas, an??foras, conectivos) na express??o da rela????o entre constituintes do texto (7?? grado).","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","8.33","33.33","27.00","30.00","29.33","28.82","1.00","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Aspectos notacionais: - divis??o do texto em frases por meio de recursos do sistema de pontua????o: mai??scula inicial e ponto final (exclama????o, interroga????o e retic??ncias); e reuni??o das frases em par??grafos; - separa????o, no texto, entre discurso direto e indireto e entre os turnos do di??logo, utilizando travess??o e dois pontos, ou aspas; - indica????o, por meio de v??rgulas, das listas e enumera????es no texto; - estabelecimento das regularidades ortogr??ficas (infer??ncia das regras, inclusive as da acentua????o) e constata????o de irregularidades (ausencia de regras); - acentua????o das palavras: regras gerais relacionadas ?? tonicidade (4?? grado).","Utiliza????o de marcas de segmenta????o em fun????o do projeto textual: t??tulo e subt??tulo; paragrafa????o; periodiza????o; pontua????o (ponto, v??rgula, ponto-e-v??rgula, dois-pontos, ponto-de-exclama????o, ponto-de-interroga????o, retic??ncias); outros sinais gr??ficos (aspas, travess??o, par??nteses) (7?? grado);","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","8.33","16.67","18.00","22.00","20.87","23.47","1.00","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","Aspectos discursivos: - organiza????o das id??ias de acordo com as caracter??sticas textuais de cada g??nero (???) (4?? grado).","Reda????o de textos considerando suas condi????es de produ????o: finalidade; especificidade do g??nero; lugares preferenciais de circula????o; interlocutor eleito (7?? grado).","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","8.33","0.00","13.00","10.00","15.47","15.10","1.00","D","Escritura","Morfosintaxis","Es lo que se entiende por gram??tica. Comprende la morfolog??a, el estudio de clases de palabras (sustantivo, verbo, etc.) y su flexi??n. Tambi??n considera la sintaxis: funciones que adquieren las palabras en una oraci??n (sujeto, verbo, complementos).","An??lise de regularidades da escrita: (???) - concord??ncia verbal e nominal (e outros aspectos que se mostrem necess??rios a partir das dificuldades de reda????o) (???) (4?? grado).","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","50.00","33.33","28.00","24.00","25.64","23.28","1.00","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","Produ????o de textos utilizando estrat??gias de escrita: planejar o texto, redigir rascunhos, revisar e cuidar da apresenta????o (4?? grado).","Utiliza????o de procedimentos diferenciados para a elabora????o do texto: estabelecimento de tema; levantamento de id??ias e dados; planejamento; rascunho; revis??o (com interven????o do professor); vers??o final (7?? grado).","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","33.33","26.67","31.00","19.00","27.02","22.93","1.00","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Atribui????o de sentido, coordenando texto e contexto (4?? grado).","Estabelecimento de rela????es entre os diversos segmentos do pr??prio texto, entre o texto e outros textos diretamente implicados pelo primeiro, a partir de informa????es adicionais oferecidas pelo professor ou conseq??entes da hist??ria de leitura do sujeito (7?? grado).","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","0.00","0.00","8.00","4.00","10.70","4.00","1.00","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","No hay ejemplos en el curr??culo de este pa??s.","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","0.00","33.33","33.00","40.00","33.70","39.14","1.00","C","Lectura","Lectura Diversidad Textual","Lectura de diversos tipos y g??neros textuales. Estos tipos textuales y g??neros tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n (cuento, an??cdota, comic, art??culo, opini??n, etc.).","No hay ejemplos en el curr??culo de este pa??s.","Articula????o dos enunciados estabelecendo a progress??o tem??tica, em fun????o das caracter??sticas das seq????ncias predominantes (narrativa, descritiva, expositiva, argumentativa e conversacional) e de suas especificidades no interior do g??nero (7?? grado).","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","50.00","13.33","18.00","15.00","20.28","19.44","1.00","D","Lectura","Estrategias de lectura","Estrategias que usa el lector para comprender un texto (de relectura, de monitoreo de la comprensi??n, de anticipaci??n, o hip??tesis acerca del contenido de un texto, etc.).","Emprego dos dados obtidos por meio da leitura para confirma????o ou retifica????o das suposi????es de sentido feitas anteriormente (4?? grado).","Emprego de estrat??gias n??o-lineares durante o processamento de leitura: formular hip??teses a respeito do conte??do do texto, antes ou durante a leitura; validar ou reformular as hip??teses levantadas a partir das novas informa????es obtidas durante o processo da leitura; avan??ar ou retroceder durante a leitura em busca de informa????es esclarecedoras; construir s??nteses parciais de partes do texto para poder prosseguir na leitura; inferir o sentido de palavras a partir do contexto; consultar outras fontes em busca de informa????es complementares (dicion??rios, enciclop??dias, outro leitor) (7?? grado).","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","16.67","26.67","11.00","22.00","8.28","14.46","1.00","E","Lectura","Reflexi??n y evaluaci??n","Reflexi??n, valoraci??n y cr??tica del texto por parte del lector. Esto permite identificar el prop??sito comunicativo y puntos de vista del texto, evaluar la funcionalidad de sus elementos formular juicios sobre ??l a nivel de contenido y forma.","An??lise dos sentidos atribu??dos a um texto nas diferentes leituras individuais e discuss??o dos elementos do texto que validem ou n??o essas diferentes atribui????es de sentido (4?? grado).","Levantamento e an??lise de indicadores ling????sticos e extraling????sticos presentes no texto para identificar as varias vozes do discurso e o ponto de vista que determina o tratamento dado ao conte??do, com a finalidade de: confront??-lo com o de outros textos; confront??-lo com outras opini??es; posicionar-se criticamente diante dele (7?? grado)","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","12.50","13.80","11.00","12.00","9.37","8.99","1.00","A","Matem??tica","Estad??stica y probabilidad","Lectura e interpretaci??n de datos estad??sticos a partir de su representaci??n en tablas, gr??ficos, pictogramas y diagramas. Habilidad de organizar datos recolectados en tablas, gr??ficos, pictogramas y diagramas.","Leitura e interpreta????o de dados apresentados de maneira organizada (por meio de listas, tabelas, diagramas e gr??ficos) e constru????o dessas representa????es.","Coleta, organiza????o de dados e utiliza????o de recursos visuais adequados (fluxogramas, tabelas e gr??ficos) para sintetiz??-los, comunic??-los e permitir a elabora????o de conclus??es.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","29.70","27.60","20.00","25.00","20.93","22.56","1.00","B","Matem??tica","Geometr??a","Conocimiento de las figuras y cuerpos geom??tricos, su caracterizaci??n, clasificaci??n y construcci??n. Capacidad de establecer relaciones entre ellos y el entorno.","Reconhecimento de semelhan??as e diferen??as entre corpos redondos, como a esfera, o cone, o cilindro e outros.","Composi????o e decomposi????o de figuras planas.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","18.80","12.10","19.00","16.00","21.71","18.19","1.00","C","Matem??tica","Magnitudes y medidas","Conocimiento de distintas magnitudes, y de sus distintas unidades de medidas. Capacidad de realizar conversiones y de utilizarlas de acuerdo al contexto.Conocimiento y uso adecuado de distintos instrumentos de medici??n.","Compara????o de medidas de uma mesma grandeza.","Reconhecimento de grandezas como comprimento, massa, capacidade, superf??cie, volume, ??ngulo, tempo, temperatura, velocidade e identifica????o de unidades adequadas (padronizadas ou n??o) para medi-las, fazendo uso de terminologia pr??pria.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","39.10","41.40","45.00","42.00","43.17","46.66","1.00","D","Matem??tica","N??mero y operaciones","Conocimiento de los conjuntos de los n??meros naturales y de los n??meros racionales positivos. C??lculo de las operaciones de adici??n, sustracci??n, multiplicaci??n y divisi??n en esos conjuntos; aplicaci??n de sus propiedades y relaciones.","Compreens??o e utiliza????o das regras do sistema de numera????o decimal, para leitura, escrita, compara????o e ordena????o de n??meros naturais de qualquer ordem de grandeza. (3?? grado)","Regras e s??mbolos que o caracterizam e extens??o das regras desse sistema para leitura, escrita e representa????o dos n??meros racionais na forma decimal.","Sudam??rica","Am??rica Latina y el Caribe"
"br","Brasil","0.00","5.20","5.00","4.00","4.82","3.61","1.00","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","No hay ejemplos en el curr??culo de este pa??s.","","Sudam??rica","Am??rica Latina y el Caribe"
"cl","Chile","","0.00","","16.00","","16.51","1.00","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
